ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-545937,works,1,roads,"„ИЗГРАЖДАНЕ НА НОВИ УЛИЦИ, АЛЕИ И ПАРКИНГИ ЗА ДОСТЪП ДО ИМОТИТЕ В КВАРТАЛИ №№ 137, 138, 139, 140 ПО ПЛАНА НА РАЙОНЕН ЦЕН",656669.52,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,113580690,НИВЕЛ СТРОЙ ЕООД,,3,286,0,0
ocds-e82gsb-504566,works,1,parks,"„Реконструкция, основен ремонт и реновиране на трибуните на стадион „Христо Ботев”, УПИ І-спортен терен, кв. 16-нов, по ",5479842.6,BG421,гр. Пловдив,пл. СТЕФАН СТАМБОЛОВ № 1,ОБЩИНА ПЛОВДИВ,181543558,ПМ КОЛЕЖА,,3,288,0,0
ocds-e82gsb-570201,works,1,parks,"Договор СМР-Мрежи/2025 с ""Оу Джи Инженеринг""ООД за изграждане на ГРМ - Индустриален парк Рожен",170286.27,BG411,гр. София,"ул. ""Филип Кутев"" №1",ОВЕРГАЗ МРЕЖИ АД,207167616,Оу Джи Инженеринг ООД,,8,31,0,0
ocds-87sd3t-416446,works,0,other,"Инженеринг – проектиране, СМР и авторски надзор за обекти по 4 обособени позиции",181171.17,BG334,гр. Попово,ул. Александър Стамболийски № 1,ОБЩИНА ПОПОВО,202623336,ТЕКОМ ИНВЕСТ ЕООД,,4,88,0,1
ocds-87sd3t-551656,works,0,other,"Инженеринг (проектиране, строителство и авторски надзор) за изграждане на нов физкултурен салон към НПГ „Димитър Талев“,",636844,BG413,гр.Гоце Делчев,бул. ГОЦЕ ДЕЛЧЕВ №.36,"НЕВРОКОПСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ""ДИМИТЪР ТАЛЕВ""",204983703,БУЛ БИЛД 2018 ООД,,4,91,0,0
ocds-87sd3t-549178,works,0,public,"„Извършване на СМР за енергийно обновяване на общинска сграда - Народно читалище „Култура-1927“, с. Негован, район ""Нови",121809.86,BG411,гр. Нови Искър,ул. ИСКЪРСКО ДЕФИЛЕ №.121,"РАЙОН ""НОВИ ИСКЪР""",131070065,КОТЛОСТРОЕНЕ-ОВВК-2003 ЕООД,,3,90,0,0
ocds-87sd3t-548853,works,1,water,"„Реконструкция на вътрешната водопроводна мрежа на с.Габрово, общ.Черноочене“",912142.12,BG425,с.Черноочене,"с.Черноочене, ул.Шеста N9",ОБЩИНА ЧЕРНООЧЕНЕ,818033478,САВАРОНА ЕООД,,6,800,0,0
ocds-87sd3t-422225,works,0,other,"„Изграждане на дом за стари хора в УПИ VI -110, 380 кв.16 по плана на гр. Раднево“",511068.45,BG344,гр.Раднево,ул. МИТЬО СТАНЕВ №.1,ОБЩИНА РАДНЕВО,204090404,ЕМТ Строй ЕООД,,12,510,0,1
ocds-87sd3t-530206,works,1,water,"„ИНЖЕНЕРИНГ – ПРОЕКТИРАНЕ (КОМПЛЕКСЕН ПРОЕКТ-ПУП-ПП И ТЕХНИЧЕСКИ ПРОЕКТ), СТРОИТЕЛСТВО И АВТОРСКИ НАДЗОР НА ОБЕКТ „РЕКОН",8300831.85,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,102705120,АКВА СИСТЕМС АД,,4,361,0,1
ocds-87sd3t-548278,works,0,other,"“КОНСТРУКТИВНО УКРЕПВАНЕ НА 28 ДЕТСКА ЯСЛА”, УЛ. „ХРИСТО БЕЛЧЕВ“ № 41 гр. София, район „Средец“",194802.66,BG411,гр.София,ул. ЛЕГЕ №.6,"РАЙОН ""СРЕДЕЦ""",204362689,ИНТЕР СТРОЙ Д ЕООД,,2,316,0,0
ocds-87sd3t-426323,works,0,other,„Изпълнение на инженеринг за „Енергийно обновяване на административна сграда на Община Гоце Делчев“,548616.19,BG413,гр.Гоце Делчев,ул. ЦАРИЦА ЙОАННА №2,ОБЩИНА ГОЦЕ ДЕЛЧЕВ,811130355,ПРЕСТИЖ БИЗНЕС-93 ООД,,3,116,0,1
ocds-87sd3t-416371,works,0,public,"“Внедряване на мерки за енергийна ефективност в сграда Народно читалище ""Светлина - 1896"" в с. Гара Бов, УПИ №1, кв. 34,",450909.11,BG412,гр.Своге,ул. АЛЕКСАНДЪР СТАМБОЛИЙСКИ №.7,ОБЩИНА СВОГЕ,203559349,СИС БИЛД ЕООД,,12,1,0,1
ocds-87sd3t-555385,works,0,other,"„Инсталиране на фотоволтаични системи на сградите на социалните услуги, делегирани от държавата дейност в Община Бяла Сл",36578.42,BG313,гр.Бяла Слатина,ул. КЛИМЕНТ ОХРИДСКИ №.68,ОБЩИНА БЯЛА СЛАТИНА,205705120,Смарт Електрикс ЕООД,,3,77,0,0
ocds-87sd3t-460627,works,0,parks,"Определяне на изпълнител за поддържане на озеленени площи за широко и ограничено обществено ползване, включително изграж",50000,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,181491864,ИНФРА-ГАРДЪНС,,3,26,30,0
ocds-87sd3t-544119,works,1,other,Вътрешен конкурентен подбор за изпълнение на обект на СМР „Извършване на строително-ремонтни работи без смяна на предназ,420735.15,BG411,гр. София,бул. Акад. Иван Гешов № 15,"УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВ. ИВАН РИЛСКИ"" ЕАД",131223059,СТРЕЗА ЕООД,,3,487,0,0
ocds-87sd3t-516680,works,1,water,Избор на изпълнител за изпълнение на СМР на обект: „Реконструкция и рехабилитация на вътрешна водопроводна мрежа в село ,1430174.89,BG423,с.Лесичово,ул. НИКОЛА ЧОЧКОВ №11-13,ОБЩИНА ЛЕСИЧОВО,130298137,БАЛКАНРЕМОНТ ИНЖЕНЕРИНГ ООД,,4,454,0,0
ocds-87sd3t-552896,works,1,roads,",,Изграждане на нов вътрешноболничен път с паркинг за посетители в УПИ LIX-510.1051, здравеопазване, кв.2 по плана на кв",1244106.74,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",203034725,ДОБИ СТРОЙ ЕООД,,3,306,0,0
ocds-87sd3t-443306,works,0,other,„Строително – монтажни работи“ по обособени позиции,3725495.41,BG321,гр. Свищов,ул. Цанко Церковски №2,ОБЩИНА СВИЩОВ,104696104,КИДАТ ГРУП ЕООД,,3,461,0,1
ocds-87sd3t-506274,works,1,other,Изпълнение на строително-ремонтни работи на осем обекта,1048526.44,BG411,гр. София,"бул. Акад. Иван Евстратиев Гешов 15, ет. 12",МЕДИЦИНСКИ УНИВЕРСИТЕТ,812233671,ТЕХНО - ЕНЕРДЖИ ООД,,7,285,0,1
ocds-87sd3t-557859,works,0,other,"„Изпълнение на СМР за инсталиране на фотоволтаична централа (ФЕЦ), вкл. батерии за съхранение на произведената електроен",39352.08,BG341,гр.Малко Търново,ул. МАЛКОТЪРНОВСКА КОМУНА №.3,ОБЩИНА МАЛКО ТЪРНОВО,102690063,"""РОМАН 9999"" ЕООД",,3,96,0,0
ocds-87sd3t-448105,works,1,roads,"„Инженеринг – проектиране, упражняване на авторски надзор и изпълнение на СМР за обект: Основен ремонт на общински път P",5470823.13,BG314,гр.Гулянци,ул.ВАСИЛ ЛЕВСКИ №32,ОБЩИНА ГУЛЯНЦИ,203756421,ЮПИ ТРАНС 2015 ЕООД,,8,608,0,1
ocds-87sd3t-562033,works,1,public,„Ремонт на читалища на територията на Община Монтана” по две обособени позиции,69988.5,BG312,гр. Монтана,ул. Извора №1,ОБЩИНА МОНТАНА,202111250,АЙ БИ ТРЕЙД ЕНД КОНСУЛТ ООД,,3,92,0,0
ocds-87sd3t-414047,works,0,other,„Проектиране и изпълнение на строеж и упражняване на авторски надзор по време на строителството“ по обособени позиции.,984002.32,BG321,гр. Свищов,ул. Цанко Церковски №2,ОБЩИНА СВИЩОВ,104639110,КОЕВ - СД ООД,,12,512,0,1
ocds-87sd3t-516997,works,1,roads,"„ПОДОБРЯВАНЕ НА ТРАНСПОРТНАТА ИНФРАСТРУКТУРА В ОБЩИНА ЛЕСИЧОВО ЧРЕЗ РЕКОНСТРУКЦИЯ И РЕХАБИЛИТАЦИЯ НА УЛИЦИ И ТРОТОАРИ“, ",770418.68,BG423,с.Лесичово,ул. НИКОЛА ЧОЧКОВ №11-13,ОБЩИНА ЛЕСИЧОВО,205515928,Ви Ви Ен Проджект ЕООД,,3,462,0,0
ocds-87sd3t-554810,works,0,other,Изграждане на фотоволтаични системи за нуждите на предоставяни социални услуги на територията на Община Гълъбовo по 2 (д,19399,BG344,гр.Гълъбово,бул. РЕПУБЛИКА №.48,ОБЩИНА ГЪЛЪБОВО,204200349,ЕС БИ ЕС ТРЕЙДИНГ ООД,,3,30,0,0
ocds-87sd3t-533893,works,0,other,"„Внедряване на мерки за енергийна ефективност в ДГ Слънчо, гр. Завет“",797330.98,BG324,гр.Завет,ул. ЛУДОГОРИЕ №19,ОБЩИНА ЗАВЕТ,200425074,САВ - РАЗГРАД ООД,,3,730,0,0
ocds-87sd3t-541923,works,1,roads,Покана до определени лица с предмет: „Текущ ремонт на пътища от общинската пътна мрежа на територията на община Девин“,351.81,BG424,гр.Девин,"ул. ""Дружба"" № 1",ОБЩИНА ДЕВИН,831040520,ИСА 2000 ЕООД,,2,307,0,0
ocds-87sd3t-549548,works,0,parks,"„Инженеринг – проектиране, строителство и авторски надзор за обект „Модернизация на стадион „Тунджа“, гр. Ямбол - Изграж",829000,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,203047509,ГЕО - КРИ ЕООД,,3,293,0,0
ocds-87sd3t-513824,works,1,water,Изпълнение на СМР на обект: „Реконструкция на част от водопроводната мрежа на гр. Вършец“ по 2 (две) обособени позиции,77961.5,BG312,гр.Вършец,бул. БЪЛГАРИЯ № 10,ОБЩИНА ВЪРШЕЦ,200285252,СТРОЙНОРМ ЕООД,,3,30,0,1
ocds-87sd3t-530136,works,1,water,„ИНЖЕНЕРИНГ – ПРОЕКТИРАНЕ СТРОИТЕЛСТВО И АВТОРСКИ НАДЗОР НА ОБЕКТ „РЕКОНСТРУКЦИЯ И ДОИЗГРАЖДАНЕ НА ВЪТРЕШНА ВОДОПРОВОДНА,6590338.63,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,181523842,СПАРТАК 3-4 2025,,3,298,0,1
ocds-87sd3t-531716,works,1,roads,"Инженеринг (проектиране, СМР и авторски надзор) на обект „Реконструкция и разширение на път BLG3023 /III-8406/ Белица – ",4217621.16,BG413,гр.Белица,ул. ГЕОРГИ АНДРЕЙЧИН №.15,ОБЩИНА БЕЛИЦА,200562468,ВЕРА СТРОЙ ЕООД,,3,430,0,0
ocds-87sd3t-415261,works,0,other,"""Инженеринг - проектиране, строителство и авторски надзор по проект BG-RRP-1.007-0045-C01: ""Подобряване на енергийната е",1438775.35,BG333,гр.Шумен,бул. СЛАВЯНСКИ №.17,ОБЩИНА ШУМЕН,103982953,БАЛКАНСКИ ООД,,3,62,0,0
ocds-87sd3t-521861,works,1,roads,"„Инженеринг – проектиране, изпълнение на СМР и упражняване на авторски надзор на обект: „Основен ремонт на улици „Г. Дим",330192.3,BG341,гр. Карнобат,бул. България № 12,ОБЩИНА КАРНОБАТ,128056792,ТЕХНОСТРОЙ - ИНЖЕНЕРИНГ 99 АД,,10,228,0,1
ocds-87sd3t-548675,works,1,roads,"„Текущ ремонт на републикански път I-9 в участъци, както следва: от км 229+810 до км 231+600 Дясно платно; от км 229+810",3094478.39,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,181279612,ЕИВ-ЕВРОПЕЙСКИ ПЪТИЩА,,4,273,0,0
ocds-87sd3t-545744,works,1,other,Текущ ремонт на дворно пространство и бюфет в двора на спортно училище СУ „Ген. Владимир Стойчев,83020.07,BG411,гр.София,бул. АСЕН ЙОРДАНОВ №.2,"СПОРТНО УЧИЛИЩЕ "" ГЕН. ВЛАДИМИР СТОЙЧЕВ""",202678749,АВ БИЛД ЕООД,,3,306,0,0
ocds-87sd3t-548523,works,0,other,"„Изграждане на болнично вертолетно летище на ""МБАЛ - ПАЗАРДЖИК"" АД“",152534.06,BG423,гр. Пазарджик,ул. БОЛНИЧНА №.15,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - ПАЗАРДЖИК АД,112062174,ПАРТРЕЙД ООД,,3,197,0,0
ocds-87sd3t-220982,works,0,other,Строителство на сграда в поземлен имот с идентификатор 56784.510.1051 по кадастралната карта на гр. Пловдив,18447398.57,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",822114822,ЗАВОДСКИ СТРОЕЖИ - ПС - ПАЗАРДЖИК ЕАД,,3,52,0,1
