ocid,category,is_repair,sector,title,value,region,locality,street,buyer,supplier_eik,supplier,n_tenderers,start_month,planned_days,overrun_days,has_amendment
ocds-e82gsb-514924,works,0,other,"„Извършване на строително-монтажни работи /СМР/ в административната сграда, предоставени за ползване на Дирекция „Социал",34142.54,BG423,гр.Пазарджик,ул. ГУРКО №.3А,РЕГИОНАЛНА ДИРЕКЦИЯ ЗА СОЦИАЛНО ПОДПОМАГАНЕ - ПАЗАРДЖИК,206201656,Съни Билд Груп ЕООД,,3,61,0,0
ocds-e82gsb-521466,goods,1,roads,„Доставка чрез покупка на 5 броя нови моторни средства за нуждите на ОП „Общински паркинги и синя зона“ по обособени поз,45952.36,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,202056238,АЛИАНС АУТО ВАРНА ООД,,4,365,0,0
ocds-e82gsb-507999,goods,0,other,Доставка на бетон,63873.14,BG411,гр. София,ул. Подполковник Калитин №.30,СТОЛИЧЕН ЕЛЕКТРОТРАНСПОРТ ЕАД,131127064,БатПел ЕООД,,11,144,0,1
ocds-e82gsb-564484,services,0,other,„Осигуряване на превозни документи (абонаментни карти) за обществен градски транспорт за 2026 г. за служители на Агенция,3562,BG314,гр.Плевен,"ул. ""Иван Вазов"" № 4, ет. 4",РЕГИОНАЛНА ДИРЕКЦИЯ ЗА СОЦИАЛНО ПОДПОМАГАНЕ - ГР.ПЛЕВЕН,824104727,ТРОЛЕЙБУСЕН ТРАНСПОРТ ЕООД,,4,251,0,0
ocds-e82gsb-499858,goods,0,other,"Доставка, монтаж, въвеждане в експлоатация и гаранционна поддръжка на технологично оборудване и доставка и монтаж на обр",2350.92,BG343,гр.Ямбол,кв. ЗЛ.РОГ,"ЕЗИКОВА ГИМНАЗИЯ ""ВАСИЛ КАРАГЬОЗОВ""",000885099,Кооперация ПАНДА,,1,68,0,0
ocds-e82gsb-581536,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от I до VII клас в 41. ОУ ""Св. Патриарх Евтимий"" за учебната 2026/2",800,BG411,гр.София,ул. ЦАР САМУИЛ №.24,"41-ВО ОСНОВНО УЧИЛИЩЕ ""СВ.ПАТРИАРХ ЕВТИМИЙ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,148,0,0
ocds-e82gsb-542015,services,0,other,Избор на екип за организация и управление на проекти: „Подобряване на инфраструктурата на рибарско пристанище Поморие с ,17680.47,BG341,гр.Поморие,ул. СОЛНА № 5,ОБЩИНА ПОМОРИЕ,200242286,БИМ КОНСУЛТИНГ ООД,,3,516,0,0
ocds-e82gsb-564567,goods,0,other,„Доставка на нерециклирана и рециклирана копирна хартия А3 за нуждите на МРРБ”,490.2,BG411,гр.София,"ул. ""КИРИЛ И МЕТОДИЙ"" № 17-19",МИНИСТЕРСТВО НА РЕГИОНАЛНОТО РАЗВИТИЕ И БЛАГОУСТРОЙСТВОТО,040606358,МУЛТИКО 92 ООД,,4,417,0,0
ocds-e82gsb-583349,goods,0,other,"""Доставка и монтаж на обзавеждане за изграждане на училищна STEM среда в ЕГ „Пловдив“ - гр. Пловдив...“ (пълно наименова",29598,BG421,гр. Пловдив,бул. БЪЛГАРИЯ № 123,"ЕЗИКОВА ГИМНАЗИЯ ""ПЛОВДИВ""",201437250,ВТ - Трейд ЕООД,,5,5,0,0
ocds-e82gsb-504026,goods,0,other,"„Доставка на дентални материали, медикаменти и инструменти по 16 обособени позиции за нуждите на учебния процес във Факу",99829.84,BG411,гр. София,"бул. Акад. Иван Евстратиев Гешов 15, ет. 12",МЕДИЦИНСКИ УНИВЕРСИТЕТ,121107113,ДЕНТАКОМ ООД,,3,549,23,0
ocds-e82gsb-548715,services,1,roads,„Изготвяне на инвестиционен проект във фаза „Работна“ и упражняване на авторски надзор по време на строителството на обе,14929.72,BG413,гр.Белица,ул. ГЕОРГИ АНДРЕЙЧИН №.15,ОБЩИНА БЕЛИЦА,200084573,ДЖЕНЕРИС АД,,4,1171,0,0
ocds-e82gsb-488939,services,1,roads,"Упражняване на авторски надзор по проектни части „Водоснабдяване“, „ПБЗ“ и „ПБ“ по време на изпълнение на строителството",1308.91,BG421,гр. Пловдив,бул. Марица № 57А,ОБЩИНА МАРИЦА,205502197,Инженерик ЕООД,,5,80,0,1
ocds-e82gsb-495209,works,0,other,"„Възстановяване проводимостта на река „Писаровска“ на участъка от ОК 5 до ОК 231 и от ОК 234а до ОК 237а, в регулацията ",1200802.06,BG314,гр.Искър,ул. ГЕОРГИ ДИМИТРОВ №.38,ОБЩИНА ИСКЪР,203138695,ХИДРОВОД ЕООД,,10,267,0,1
ocds-e82gsb-384807,goods,0,other,"„ДОСТАВКА НА ЛЕКАРСТВЕНИ ПРОДУКТИ, КОИТО НЕ СА ВКЛЮЧЕНИ В ПРИЛОЖЕНИЕ 2 НА ПЛС, ЗА НУЖДИТЕ НА УМБАЛ „КАНЕВ“ АД“",104021.53,BG323,гр. Русе,"ул.""НЕЗАВИСИМОСТ"" №.2","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""КАНЕВ"" АД",203283623,ФЬОНИКС Фарма ЕООД,,4,139,0,1
ocds-e82gsb-582694,goods,0,other,Доставка на лекарствен продукт Etomidate-Lipuro 2mg/ml emulsion for injection за нуждите на “МБАЛ – ШУМЕН” АД,410,BG333,гр. Шумен,ул. ВАСИЛ АПРИЛОВ №.63,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - ШУМЕН АД,175016820,Б. БРАУН МЕДИКАЛ ЕООД,,4,71,0,0
ocds-e82gsb-313160,services,0,other,Извършване на пропускателен режим и денонощна въоръжена физическа охрана на имуществото и обекти на „Мини Марица-изток“ ,5864092.48,BG344,гр. Раднево,ул. ГЕОРГИ ДИМИТРОВ № 13,МИНИ МАРИЦА - ИЗТОК ЕАД,831637711,МУЛТИФОРС А.С. ЕООД,,10,1461,0,1
ocds-e82gsb-575358,services,0,other,Извършване на задължителни медицински прегледи и изследвания на работниците и служителите....,918.4,BG344,гр.Гурково,ул. ПРОХОДА №.1,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО ГУРКОВО""",200159008,МЕДИЦИНСКИ ЦЕНТЪР СИМА МЕД ООД,,5,364,0,0
ocds-e82gsb-496446,goods,0,other,НИГ 3.1.2 - V - 16 „Доставка на реактиви и консумативи за нуждите на научноизследователска група 3.1.2 в изпълнение на п,306.78,BG411,гр. София,"бул. Акад. Иван Евстратиев Гешов 15, ет. 12",МЕДИЦИНСКИ УНИВЕРСИТЕТ,121327440,АСМ 2 ЕООД,,3,21,0,0
ocds-e82gsb-581618,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от I - XII клас в СУ ""Отец Паисий""-гр. Самоков за учебната 2026/202",5700,BG412,гр.Самоков,ул. БУЛАИР №.2,"СРЕДНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,145,0,0
ocds-e82gsb-541051,goods,0,other,Доставка на нови системи за непрекъсваемо захранване на ТК стаите и контейнерите от радиорелейна мрежа за нуждите на Еле,503998.15,BG421,гр. Пловдив,ул. Христо Г. Данов №37,Електроразпределение Юг ЕАД,040380813,МАРПЕКС ООД,,4,364,0,0
ocds-e82gsb-558465,services,0,parks,"ОСИП на РП за обект „Модернизация на стадион „Тунджа“, гр. Ямбол - Изграждане на трибуни и козирка“",800,BG343,гр.Ямбол,ул. Г.С.РАКОВСКИ №.7,ОБЩИНА ЯМБОЛ,207375211,Пешев и партньори ООД,,3,188,0,0
ocds-e82gsb-576272,goods,0,other,"Доставка на познавателни книжки,учебници, учебни комплекти и достъп до електронно четими учебници за безвъзмездно ползва",32792.33,BG331,Варна,"ул. ЛЮБЧО ПАТРОНОВ, № 3","Средно училище ""НЕОФИТ БОЗВЕЛИ""",833105041,ДОМИНО ЕООД,,4,161,0,0
ocds-e82gsb-580498,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от I до ХII клас в СУ ""Васил Кънчов"" гр.Враца за учебната 2026/2027",4500,BG313,гр.Враца,ул. ХАН АСПАРУХ №.17,"СРЕДНО УЧИЛИЩЕ ""ВАСИЛ КЪНЧОВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,146,0,0
ocds-e82gsb-471129,works,1,roads,Реконструкция на улици на територията на община Искър – етап II по 4 (четири) обособени позиции,225066,BG314,гр.Искър,ул. ГЕОРГИ ДИМИТРОВ №.38,ОБЩИНА ИСКЪР,131070485,КАРО ТРЕЙДИНГ ООД,,1,90,611,1
ocds-e82gsb-545570,goods,0,other,"„Доставка на хранителни продукти за нуждите на Дом за стари хора – гр. Трявна за 2026 г., по обособени позиции”",8533.46,BG322,гр.Трявна,ул. ИНДУСТРИАЛНА №.1,ДОМ ЗА СТАРИ ХОРА,107544354,СТЕЛИТ 1 ЕООД,,1,364,0,0
ocds-e82gsb-485496,goods,0,other,„ДОСТАВКА НА ДВА БРОЯ СМЕТОСЪБИРАЩИ И СМЕТОИЗВОЗВАЩИ АВТОМОБИЛА ЗА РАЗДЕЛНО СЪБРАНИ БИТОВИ БИОРАЗГРАДИМИ ОТПАДЪЦИ ЗА НУЖ,261185.79,BG311,гр.Видин,пл. БДИНЦИ №.2,ОБЩИНА ВИДИН,203540847,БУЛАВТО БЪЛГАРИЯ АД,,8,237,0,1
ocds-e82gsb-581905,goods,0,other,"Доставка на учебници и учебни помагала /и достъп до ЕЧ учебници/ за безвъзмездно ползване в 131. СУ ""Климент Аркадиевич ",4852.57,BG411,гр.София,ж.к. МЛАДОСТ 4 БУЛ. ФИЛИП АВРАМОВ №.29,"131 СРЕДНО УЧИЛИЩЕ ""КЛИМЕНТ АРКАДИЕВИЧ ТИМИРЯЗЕВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,382,0,0
ocds-e82gsb-554151,services,1,roads,„Осигуряване на самолетни билети за превоз по въздух на пътници и багаж за нуждите на Изпълнителна агенция „Морска админ,40903,BG411,гр. София,"ул. ""Дякон Игнатий"" №9","ИЗПЪЛНИТЕЛНА АГЕНЦИЯ ""МОРСКА АДМИНИСТРАЦИЯ""",176990100,БЪЛГАРИЯ ЕР - ПОСОКА,,4,614,0,0
ocds-e82gsb-545680,goods,0,other,Доставка на медицински изделия – общи хирургични консумативи - Първа част,56.45,BG411,гр. София,ул. Коньовица №65,"Многопрофилна болница за активно лечение ""Национална кардиологична болница"" ЕАД",831544869,ПРОХЕЛТ ЕООД,,5,364,0,0
ocds-e82gsb-548522,services,1,roads,„Изготвяне на инвестиционен проект във фаза „Работна“ и упражняване на авторски надзор по време на строителството на обе,11325.12,BG413,гр.Белица,ул. ГЕОРГИ АНДРЕЙЧИН №.15,ОБЩИНА БЕЛИЦА,200084573,ДЖЕНЕРИС АД,,4,1171,0,0
ocds-e82gsb-557085,goods,0,other,"„Доставка на безконечна принтерна хартия, факс хартия (ролки), цветна хартия, картони и терморолки за нуждите на Министе",3000,BG411,гр.София,бул. Александър Стамболийски № 17,МИНИСТЕРСТВО НА КУЛТУРАТА,040606358,МУЛТИКО 92 ООД,,4,435,0,0
ocds-e82gsb-380841,services,0,parks,Охрана на ОП „Зоологическа градина София”,142241.4,BG411,гр.София,ул. МОСКОВСКА №33,СТОЛИЧНА ОБЩИНА,130068321,Боду ООД,,1,273,0,1
ocds-e82gsb-555335,services,0,other,"Покана 2 „Изработване, отпечатване и доставка на текстилни рекламни материали и други, включени в списъка по чл.12, ал.1",570,BG331,гр.Варна,бул. ОСМИ ПРИМОРСКИ ПОЛК №.43,ОБЩИНА ВАРНА,201557566,ДИ ЕМ АЙ ДИВЕЛОПМЪНТ ЕООД,,4,801,0,0
ocds-e82gsb-540275,services,0,other,"Медицински изследвания за извършване на дейностите за изпълнение на МП1, МП7, МП22 и МП24 по проект BG-RRP-2.004-0004-C0",23008.13,BG411,гр. София,"бул. Акад. Иван Евстратиев Гешов 15, ет. 12",МЕДИЦИНСКИ УНИВЕРСИТЕТ,831605845,"Университетска многопрофилна болница за активно лечение ""Света Екатерина"" ЕАД",,3,45,0,0
ocds-e82gsb-522819,services,0,other,"Актуализация на проект за рекултивация на Клетка № 3 на „Регионално депо за неопасни отпадъци на общините Ловеч, Летница",15338.76,BG315,гр.Ловеч,"ул. ""Търговска"" №. 22",ОБЩИНА ЛОВЕЧ,040914847,БАУГРУНДИНСТИТУТ КНИРИМ ООД,,12,62,0,1
ocds-e82gsb-510661,works,0,other,"Инженеринг (проектиране, строителство и упражняване на авторски надзор) за устойчиво енергийно обновяване на многофамилн",2286065.76,BG411,гр.София,бул. ЦАР БОРИС III-ти № 124,"РАЙОН ""КРАСНО СЕЛО""",202571423,СЕТАТЕХ ЕООД,,4,247,0,0
ocds-e82gsb-581912,goods,0,other,„Доставка на учебници и учебни помагала /и достъп до ЕЧ учебници/ за безвъзмездно ползване в 40. СУ „Луи Пастьор“за учеб,7835.72,BG411,гр.София,кв. ЛЮЛИН 9 ул. ИВАН БОЙЧЕВ №.17,"40-ТО СУ ""ЛУИ ПАСТЬОР""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,381,0,0
ocds-e82gsb-537392,goods,0,other,Периодични доставки на хранителни продукти за нуждите на Държавна психиатрична болница гр. Ловеч по 6 (шест) обособени п,9851.02,BG315,гр.Ловеч,ул. Княз Александър I Батенберг № 22,ДЪРЖАВНА ПСИХИАТРИЧНА БОЛНИЦА - ЛОВЕЧ,203022445,КИЛТЕКС ЕООД,,3,365,0,0
ocds-e82gsb-582530,services,0,other,"ИЗВЪРШВАНЕ НА ЖЪТВА НА ЗЕМЕДЕЛСКИ ЗЕМИ, СТОПАНИСВАНИ И ОБРАБОТВАНИ ОТ ПЗГ""КЛ. АРК.ТИМИРЯЗЕВ""",11283.29,BG332,гр.Каварна,ул. ДОБРОТИЦА №.48,"ПРОФЕСИОНАЛНА ЗЕМЕДЕЛСКА ГИМНАЗИЯ""КЛ. АРК. ТИМИРЯЗЕВ""",124686975,АНПА ОЙЛ ЕООД,,5,195,0,0
ocds-e82gsb-581552,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от VIII до XII клас в ПГСАГ ""Васил Левски"" град Варна за учебната 2",15300,BG331,гр.Варна,бул. СЛИВНИЦА №.189,"ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО,АРХИТЕКТУРА И ГЕОДЕЗИЯ ""ВАСИЛ ЛЕВСКИ""",833105041,ДОМИНО ЕООД,,5,145,0,0
ocds-e82gsb-581827,goods,0,other,"„Доставка на учебници, учебни комплекти и достъп до електронно четими учебници за учениците от I до XII клас от Издателс",30000,BG411,гр.София,ул. ГЕН. СУВОРОВ №.36,"2. СРЕДНО УЧИЛИЩЕ ""АКАДЕМИК ЕМИЛИЯН СТАНЕВ""",130878827,КЛЕТ БЪЛГАРИЯ ООД,,5,166,0,0
ocds-e82gsb-581762,goods,0,other,"Доставка на лекарствени продукти от списъка по чл.266а, ал.2 от ЗЛПХМ, по реда на Наредба №10/17.11.2011г. на МЗ",1768.33,BG424,гр. Смолян,бул. БЪЛГАРИЯ №.2,МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ - Д-Р БРАТАН ШУКЕРОВ АД,112064200,БУЛФАРМА ООД,,3,364,0,0
ocds-e82gsb-581857,services,1,roads,"Договор за извършване на услуга с предмет: „Железопътен транспорт на пътнически вагони за междурелсие 1435 мм, използван",316653,BG411,гр. София,"ул. ""Иван Вазов"" № 3","""БДЖ-ПЪТНИЧЕСКИ ПРЕВОЗИ"" съкратено ""БДЖ - ПП"" ЕООД",175403856,БДЖ-ТОВАРНИ ПРЕВОЗИ ЕООД,,4,346,0,0
ocds-e82gsb-580088,goods,0,other,"Доставка на учебници, учебни комплекти и електронно четими варианти на учебниците за безвъзмездно ползване от учениците ",1891.49,BG411,гр.София,ул. ШИПКА №40,"38-МО ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ АПРИЛОВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,419,0,0
ocds-e82gsb-580397,goods,0,other,"„Доставка на учебници, учебни комплекти и електронно четими учебници за безвъзмездно ползване от учениците на Математиче",5191.28,BG331,гр.Варна,ж.к. ЧАЙКА,"МАТЕМАТИЧЕСКА ГИМНАЗИЯ ""Д-Р ПЕТЪР БЕРОН""",206339963,Просвета Плюс АД,,4,130,0,0
ocds-e82gsb-505267,services,0,water,"„Водоснабдителни и канализационни услуги съгласно Закона за регулиране на водоснабдителните и канализационните услуги, з",75756.31,BG411,София,"бул. ""Черни връх"" № 43",Национална служба за охрана,130175000,СОФИЙСКА ВОДА АД,,10,1096,0,1
ocds-e82gsb-580644,goods,0,other,"Доставка на учебници, учебни комплекти и достъп до ЕЧУ за безвъзмезно ползване от учениците от I до VII клас на Трето ОУ",1600,BG413,гр.Благоевград,бул. СВЕТИ СВЕТИ КИРИЛ И МЕТОДИЙ №13,"ТРЕТО ОСНОВНО УЧИЛИЩЕ ""ДИМИТЪР ТАЛЕВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,145,0,0
ocds-e82gsb-583530,goods,0,other,"Доставка на учебници, учебни комплекти и достъп до ЕЧУ за безвъзмезно ползване от учениците от V до XII клас на ППМГ ""Ак",11300,BG341,гр. Бургас,"бул. ""Стефан Стамболов"" № 19","ПРОФИЛИРАНА ПРИРОДОМАТЕМАТИЧЕСКА ГИМНАЗИЯ ""АКАД. НИКОЛА ОБРЕШКОВ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,139,0,0
ocds-e82gsb-416667,services,1,roads,"„Осигуряване на самолетни билети за превоз по въздух на пътници и багаж при служебни пътувания в страната и чужбина“, об",51129.19,BG411,гр. София,ул. Панайот Волов № 2,НАЦИОНАЛЕН СТАТИСТИЧЕСКИ ИНСТИТУТ,180958578,БЪЛГАРИЯ ЕЪР – ПОСОКА – КЕТИ,,8,686,0,1
ocds-e82gsb-583762,goods,0,other,"Доставка на лекарствени продукти, включени в Списъка по чл.266а, ал.2 от Закона за лекарствените продукти в хуманната ме",51692.1,BG421,гр. Пловдив,"бул.""Пещерско шосе"" №.66","УНИВЕРСИТЕТСКА МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""СВЕТИ ГЕОРГИ"" ЕАД",207003830,ЮРОМЕДИКЪЛ ООД,,4,91,0,0
ocds-e82gsb-582652,goods,0,other,„Доставка на учебници и учебни помагала /и достъп до ЕЧ учебници/ за безвъзмездно ползване в 30. СУ „Братя Миладинови“за,1862.19,BG411,гр.София,бул. АЛ.СТАМБОЛИЙСКИ №.125А,"30 СРЕДНО УЧИЛИЩЕ ""БРАТЯ МИЛАДИНОВИ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,381,0,0
ocds-e82gsb-581244,services,0,other,""" Избор на изпълнител за доставка на интернет за нуждите на Териториално поделение "" Държавно горско стопанство Санданск",350.76,BG413,гр.Сандански,ул. ХРИСТО БОТЕВ № 35,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО САНДАНСКИ""",831642181,Виваком България ЕАД,,5,365,0,0
ocds-e82gsb-581072,goods,0,other,"Доставка на учебници и учебни комплекти за учениците от I до VII клас и познавателни книжки за деца от ПГ в ОУ ""Св. Паис",1200,BG342,с.Тополчане,ул. Ленин 15,"ОСНОВНО УЧИЛИЩЕ ""СВ.ПАИСИЙ ХИЛЕНДАРСКИ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,148,0,0
ocds-e82gsb-561660,goods,0,other,„Доставка на нерециклирана и рециклирана копирна хартия А3 за нуждите на Министерство на земеделието и храните“,300,BG411,гр. София,бул. ХРИСТО БОТЕВ № 55,МИНИСТЕРСТВО НА ЗЕМЕДЕЛИЕТО И ХРАНИТЕ,040606358,МУЛТИКО 92 ООД,,4,414,0,0
ocds-e82gsb-447572,goods,0,water,Доставка на тръби за нуждите на „Водоснабдяване и канализация“ ЕООД – Благоевград“ по три обособени позиции,603324.42,BG413,гр. Благоевград,ул. АНТОН ЧЕХОВ №3,ВОДОСНАБДЯВАНЕ И КАНАЛИЗАЦИЯ ЕООД,130423154,ЮРОКОМ 2000 ООД,,4,365,0,0
ocds-e82gsb-521965,goods,1,other,"„Доставка на оборудване и обзавеждане по проект: „Ремонт и реконструкция на съществуваща сграда - Дом за стари хора, нам",207574.79,BG313,с.Хайредин,"с. Хайредин, ул. Георги Димитров №135",ОБЩИНА ХАЙРЕДИН,119089302,СУНАЙ ДЖИ ЕС 89 ООД,,3,91,0,0
ocds-e82gsb-348518,services,1,other,Превоз на военни товари и съпровождащ ги личен състав с железопътен транпорт,0.51,BG411,София,бул. Ген. Тотлебен №34,СУХОПЪТНИ ВОЙСКИ - ВОЕННО ФОРМИРОВАНИЕ 22450,175403856,БДЖ-ТОВАРНИ ПРЕВОЗИ ЕООД,,4,854,0,1
ocds-e82gsb-582234,goods,0,other,"Доставка на учебници, учебни комплекти и достъп до електронно четими учебници за безвъзмезно ползване от учениците от I ",2100,BG425,гр.Крумовград,ул. ОПЪЛЧЕНСКА №.1,"СРЕДНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,141,0,0
ocds-e82gsb-580696,goods,0,other,"„Доставка на учебници, учебни комплекти и достъп до електронно четими учебници за безвъзмезно ползване от учениците от I",2300,BG411,гр.София,пл. ЙОАН ПАВЕЛ II №.7,"120-ТО ОСНОВНО УЧИЛИЩЕ ""Г.С. РАКОВСКИ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,322,0,0
ocds-e82gsb-523732,services,0,other,Специализиран превоз на ученици подлежащи на задължително обучение в ОбУ „Св. Св. Кирил и Методий“ гр. Димитровград през,31531.72,BG422,гр.Димитровград,"кв. ЧЕРНОКОНЕВО, ул. МИЛЕВИ СКАЛИ №.8","ОБЕДИНЕНО УЧИЛИЩЕ ""СВ.СВ. КИРИЛ И МЕТОДИЙ""",836012090,"ЧАВДАРОВ, ГЕОРГИЕВ и с-ие ЕООД",,4,67,0,1
ocds-e82gsb-486789,works,0,other,"„ИЗБОР НА ИЗПЪЛНИТЕЛИ ЗА ИНЖЕНЕРИНГ ЗА ЕНЕРГИЙНО ОБНОВЯВАНЕ НА СГРАДИ НА ТЕРИТОРИЯТА НА ГРАД ПЛЕВЕН ВЪВ ВРЪЗКА С ПРОЦЕД",411845.61,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,не се публикува,Lachezar Lazarov,,10,991,0,1
ocds-e82gsb-508003,goods,0,other,"Доставка на медицински продукти за нуждите на МБАЛ ""Д-р Тота Венкова"" АД гр. Габрово",50473.46,BG322,гр. Габрово,ул. Д-Р ИЛИЕВ ДЕТСКИЯТ №.1,"МНОГОПРОФИЛНА БОЛНИЦА ЗА АКТИВНО ЛЕЧЕНИЕ ""Д-Р ТОТА ВЕНКОВА"" АД",103267194,СОФАРМА ТРЕЙДИНГ АД,,4,165,0,1
ocds-e82gsb-582045,goods,0,other,"„Доставка на учебници, учебни комплекти и достъп до електронно четими учебници за безвъзмезно ползване от учениците от I",5500,BG411,гр.София,ул. ЦАР ИВАН ШИШМАН №.28,"СЕДМО СРЕДНО УЧИЛИЩЕ ""СВЕТИ СЕДМОЧИСЛЕНИЦИ""",204152370,ИЗДАТЕЛСКА КЪЩА РИВА АД,,5,203,0,0
ocds-e82gsb-511536,services,0,roads,Извършване на товарно-разтоварни дейности и транспортиране на ЗАДЪРЖАНИ И ОТНЕТИ в полза на държавата дървесина и вещи п,2344.27,BG333,гр. Смядово,"ул. ""Ришки проход"" № 2","ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО СМЯДОВО""",201001598,ИВГА КОМЕРС ЕООД,,8,364,0,1
ocds-e82gsb-568445,services,0,other,"„Отпечатване, разпределение и доставка на книжа/материали за Районни избирателни комисии 23, 24 и 25 и за секционните из",38604.15,BG411,гр.София,ул. АЛАБИН №.22,ОБЛАСТНА АДМИНИСТРАЦИЯ - ОБЛАСТ СОФИЯ,201412044,ДЕДРАКС АД,,4,14,1,1
ocds-e82gsb-580770,goods,0,other,„Доставка на учебници и учебни помагала /и достъп до ЕЧ учебници/ за безвъзмездно ползване в 36. СУ „Максим Горки“ за уч,22553.21,BG411,гр.София,кв. КРАСНО СЕЛО ул. ПИРИНСКИ ПРОХОД №.35,"36 СРЕДНО УЧИЛИЩЕ""МАКСИМ ГОРКИ""",131106522,ПРОСВЕТА-СОФИЯ АД,,5,389,0,0
ocds-e82gsb-290015,services,0,other,“Сметосъбиране и сметoизвозване на твърди битови отпадъци от територията на Община град Добрич“,7158086.34,BG332,Добрич,ул. БЪЛГАРИЯ № 12,ОБЩИНА ГРАД ДОБРИЧ,831578348,УЕЙСТ СОЛЮШЪНС БЪЛГАРИЯ ЕООД,,4,503,0,1
ocds-e82gsb-462349,works,0,other,"„ИЗБОР НА ИЗПЪЛНИТЕЛИ ЗА ИНЖЕНЕРИНГ ЗА ЕНЕРГИЙНО ОБНОВЯВАНЕ НА СГРАДИ НА ТЕРИТОРИЯТА НА ГРАД ПЛЕВЕН ВЪВ ВРЪЗКА С ПРОЦЕД",1017470.84,BG314,гр. Плевен,пл. ВЪЗРАЖДАНЕ № 2,ОБЩИНА ПЛЕВЕН,не се публикува,Dimitar Krastev,,7,1065,0,1
ocds-e82gsb-575570,goods,0,other,"„Доставка, монтаж и въвеждане в експлоатация на дидактически пособия за изграждане на СТЕМ среда в ОУ ""Христо Ботев"", с.",6969,BG344,с. Братя Кунчеви,с. Братя Кунчеви,"ОСНОВНО УЧИЛИЩЕ ""ХРИСТО БОТЕВ""",104518906,ВАЛИ КОМПЮТЪРС ООД,,4,12,0,0
ocds-e82gsb-561046,goods,0,other,"„Доставка на нерециклирана копирна хартия А4, II вид” за нуждите на Министерството на отбраната",27959.5,BG411,София,"ул. ""Дякон Игнатий"" №3",Министерство на отбраната,000708921,МЕНИДЖМЪНТ БИЗНЕС МАШИН ООД,,4,417,0,0
ocds-e82gsb-567547,services,0,other,"""Изработване на рекламни материали за периода 2026-2027 по проект: „Европейска фокус точка в Бургас“, BG16RFTA001-1.006-",7478.4,BG341,гр. Бургас,ул. Александровска № 26,ОБЩИНА БУРГАС,201557566,ДИ ЕМ АЙ ДИВЕЛОПМЪНТ ЕООД,,4,588,0,0
ocds-e82gsb-447942,services,0,other,"„Предоставяне на услуги за община Ветрино по изготвяне, окомплектоване, управление и отчитане на проектни предложения по",28121.05,BG331,с.Ветрино,ул. Г.С.РАКОВСКИ №.24,ОБЩИНА ВЕТРИНО,200423835,ДАМЕВ ООД,,12,11,0,1
ocds-e82gsb-429107,services,0,other,„Осъществяване на денонощна физическа охрана с неогнестрелно оръжие и пропускателен режим на обект: Централна администра,3234.32,BG411,гр. София,ул. 15 НОЕМВРИ № 1,БЪЛГАРСКА АКАДЕМИЯ НА НАУКИТЕ,206874072,ПРО ФАСИЛИТИ МЕНИДЖМЪНТ ЕООД,,2,1461,0,1
